      #N                  I1                      Error                      I2                      Error                      I3                      Error                      I4                      Error                      I5                      Error
    65000          1.573253186430            0.001738030950            6.294658009560            0.026182107775            0.433865022334            0.001361022579            1.419089942276            0.003411577679            6.222156262194            0.008438583465
    66000          1.573255249130            0.001724913636            6.293184994639            0.025982505190            0.433690484207            0.001350640617            1.419527444478            0.003385553959            6.221458206635            0.008377731077
    67000          1.573368034583            0.001711469574            6.293805432805            0.025789504785            0.433638544403            0.001340414188            1.419657638259            0.003359920103            6.222019366107            0.008312280144
    68000          1.573382389220            0.001698779069            6.297150435916            0.025603058092            0.433529376427            0.001330386871            1.419931281795            0.003334785346            6.221432933184            0.008252005903
    69000          1.573452475584            0.001686821698            6.296110883654            0.025417171272            0.433385655539            0.001320824984            1.420291536638            0.003310817250            6.221881054090            0.008190318517
    70000          1.573524074916            0.001675126893            6.295305909514            0.025232794210            0.433097927710            0.001311478704            1.421012763349            0.003287389601            6.224017384739            0.008128763212
    71000          1.573732978085            0.001663583383            6.290328427817            0.025049916308            0.433121944910            0.001302391705            1.420952561156            0.003264611873            6.224199397491            0.008071100592
    72000          1.573979380905            0.001651955940            6.288818237873            0.024872066092            0.433240388373            0.001293367678            1.420655667424            0.003241991991            6.226015039495            0.008009719878
    73000          1.573998098075            0.001639970355            6.292398990105            0.024702270210            0.433249369709            0.001284492073            1.420633154552            0.003219744149            6.227418616648            0.007949976746
    74000          1.573964209507            0.001629578686            6.287505560692            0.024527913366            0.433301253451            0.001275719651            1.420503101297            0.003197754948            6.227902300649            0.007896150732
    75000          1.573823961364            0.001619936594            6.281776020136            0.024360034471            0.433221776419            0.001267175381            1.420702320674            0.003176337640            6.229037775076            0.007838806219
    76000          1.573590254572            0.001609759002            6.281909454067            0.024199590915            0.433300777226            0.001258812378            1.420504295016            0.003155374700            6.229036558255            0.007784871653
    77000          1.573535255703            0.001599772832            6.277395151318            0.024041394761            0.433228646890            0.001250676834            1.420685098956            0.003134981915            6.228766931554            0.007735576725
    78000          1.573284981856            0.001590177666            6.276756846936            0.023885041490            0.433307443064            0.001242518837            1.420487586238            0.003114532848            6.228460505244            0.007688595887
    79000          1.573228997738            0.001579891194            6.280232154278            0.023738787320            0.433206417173            0.001234628169            1.420740820592            0.003094753878            6.226964392863            0.007641895396
    80000          1.573096085855            0.001569983257            6.280117166125            0.023587585710            0.432988477308            0.001226823639            1.421287114822            0.003075190820            6.226967113121            0.007593017427
    81000          1.572976529680            0.001560590027            6.279092548104            0.023437661416            0.433081688410            0.001219158223            1.421053469238            0.003055976474            6.226977392393            0.007549995433
    82000          1.572849844254            0.001551211990            6.279403614270            0.023294040013            0.433162261560            0.001211681648            1.420851502302            0.003037235479            6.226530242665            0.007505219936
    83000          1.573025597086            0.001541653643            6.274401411011            0.023142885501            0.433184559849            0.001204056355            1.420795608780            0.003018121704            6.227048251512            0.007458394987
    84000          1.573113520549            0.001532189556            6.276579346577            0.023008700541            0.433179032368            0.001196732788            1.420809464121            0.002999764244            6.227540415350            0.007413581535
    85000          1.573172599955            0.001522718984            6.277076626600            0.022877694973            0.433052819795            0.001189486869            1.421125832123            0.002981601417            6.228275927061            0.007369647794
    86000          1.573049856355            0.001514344531            6.277881099817            0.022749582758            0.433182364399            0.001182734961            1.420801111957            0.002964676893            6.227602197559            0.007327529498
    87000          1.573321261784            0.001504943431            6.279607266871            0.022618542153            0.433112820561            0.001175914949            1.420975432507            0.002947581659            6.227268949228            0.007286447573
    88000          1.573325720559            0.001497101631            6.275852084809            0.022491029485            0.433180630468            0.001169293464            1.420805458277            0.002930984057            6.226848400833            0.007245325461
    89000          1.573429961980            0.001488448013            6.277398967729            0.022367785817            0.433366860472            0.001162832775            1.420338648885            0.002914789512            6.227495278483            0.007204414381
    90000          1.573490509377            0.001480020139            6.279219205834            0.022243673046            0.433302690406            0.001156164528            1.420499499385            0.002898074695            6.228226650646            0.007165274133
    91000          1.573546424240            0.001472273685            6.276550106769            0.022115987564            0.433122024701            0.001150165099            1.420952361149            0.002883036357            6.229893334728            0.007123093771
    92000          1.573590294633            0.001464464045            6.274751388221            0.021992097888            0.433189374477            0.001143995295            1.420783540296            0.002867570952            6.230422065220            0.007082487763
    93000          1.573618030450            0.001456619867            6.275560161763            0.021878429051            0.433165761671            0.001137857675            1.420842728824            0.002852186221            6.231855834248            0.007044989719
    94000          1.573814877895            0.001448404780            6.277981747123            0.021764769466            0.433120979590            0.001131837777            1.420954980855            0.002837096575            6.231296797312            0.007010063953
    95000          1.574034214353            0.001440249602            6.278336601001            0.021647550494            0.433081601657            0.001125922319            1.421053686695            0.002822268719            6.231425293611            0.006973939870
    96000          1.573959109036            0.001432454439            6.280940977913            0.021536275006            0.433285520018            0.001120068961            1.420542539165            0.002807596526            6.231201538895            0.006938817597
    97000          1.574064270681            0.001424555448            6.280575286234            0.021420200066            0.433480539465            0.001114571544            1.420053697905            0.002793816547            6.231028223011            0.006902634544
    98000          1.574003063815            0.001417399076            6.281127759217            0.021311255598            0.433390743372            0.001109022905            1.420278783332            0.002779908170            6.232317602439            0.006864437881
    99000          1.574076477515            0.001409794607            6.282392977384            0.021205755511            0.433344046212            0.001103431575            1.420395835754            0.002765892785            6.232470047665            0.006828506573
   100000          1.574043718414            0.001402779456            6.278497921058            0.021089928301            0.433414660210            0.001097997469            1.420218832709            0.002752271502            6.231921453468            0.006795768599
   101000          1.574201626646            0.001395600022            6.279405243665            0.020988708402            0.433320132649            0.001092578465            1.420455778166            0.002738688072            6.231291913099            0.006764471577
   102000          1.574129471639            0.001388673197            6.280223943273            0.020884830420            0.433231593848            0.001087278143            1.420677712029            0.002725402136            6.231481831293            0.006731062446
   103000          1.574046498280            0.001382225247            6.279314497422            0.020782158012            0.433407120705            0.001082020839            1.420237731446            0.002712224030            6.232020605551            0.006696221490
   104000          1.573879511615            0.001375750148            6.282193579765            0.020684064544            0.433225425201            0.001076726022            1.420693174533            0.002698951891            6.233296449676            0.006663228293
   105000          1.573957902706            0.001369536697            6.282231629000            0.020587988425            0.433096858220            0.001071365440            1.421015444164            0.002685514903            6.232731678229            0.006632296419
   106000          1.573948741130            0.001362914653            6.283641426179            0.020494057257            0.433027288769            0.001066323697            1.421189828916            0.002672877130            6.233058259443            0.006600469234
   107000          1.574095885067            0.001356248650            6.282611749748            0.020392344527            0.433060053899            0.001061349478            1.421107698913            0.002660408611            6.233564097620            0.006569968420
   108000          1.574033038865            0.001349843269            6.284711253164            0.020301963116            0.433176768104            0.001056527804            1.420815139789            0.002648322466            6.232278188948            0.006539649719
   109000          1.574206939712            0.001343346128            6.287291930495            0.020214852244            0.433270473777            0.001051462018            1.420580254498            0.002635624423            6.231544548383            0.006510067171
   110000          1.574094241230            0.001337439062            6.288103120154            0.020122478918            0.433208786688            0.001046657437            1.420734881101            0.002623581126            6.231015860832            0.006481273509
   111000          1.574171408830            0.001331158775            6.289740035000            0.020032526672            0.433037944537            0.001041956718            1.421163118867            0.002611798171            6.231504319044            0.006452376544
   112000          1.574089792555            0.001325228031            6.291215440924            0.019945321839            0.432882035439            0.001037295591            1.421553925021            0.002600114458            6.231359221765            0.006424230852
   113000          1.574062394910            0.001319627750            6.291395022189            0.019855906751            0.432925498236            0.001032757738            1.421444979944            0.002588739746            6.231741338233            0.006395700337
   114000          1.574303129154            0.001313513476            6.291514993343            0.019769845448            0.432978264698            0.001028200216            1.421312714038            0.002577315732            6.232438178411            0.006365965379
   115000          1.574200604533            0.001307986615            6.288883965032            0.019677868494            0.433169059333            0.001023776891            1.420834462813            0.002566228103            6.232094770465            0.006336266193
   116000          1.573878478863            0.001303124185            6.286400118468            0.019592394302            0.433160943480            0.001019177057            1.420854806239            0.002554698027            6.232721786846            0.006308437731
   117000          1.573907396147            0.001297267239            6.289361743605            0.019512134143            0.433353794200            0.001014946853            1.420371401170            0.002544094480            6.233279992681            0.006280185615
   118000          1.574175948966            0.001291167040            6.291022712875            0.019430900467            0.433341509474            0.001010632684            1.420402194411            0.002533280460            6.233410304219            0.006252205610
   119000          1.574293611796            0.001285578525            6.292083422169            0.019349236565            0.433160746562            0.001006357226            1.420855299838            0.002522563478            6.233930750748            0.006223953268
   120000          1.574283889791            0.001280468689            6.290743727626            0.019268757702            0.433022759540            0.001002144331            1.421201182010            0.002512003316            6.233706182520            0.006198662612
   121000          1.574332231973            0.001274839152            6.292169928083            0.019188540692            0.432918956469            0.000997896972            1.421461377722            0.002501356764            6.233835815277            0.006173604407
   122000          1.574456007308            0.001269321514            6.291093018090            0.019105134586            0.432898140444            0.000993865342            1.421513555759            0.002491250967            6.233880631118            0.006148722034
   123000          1.574650305060            0.001263910670            6.295026368421            0.019028786292            0.433012587693            0.000989966648            1.421226679049            0.002481478392            6.234346329538            0.006122069494
   124000          1.574611529946            0.001258900584            6.293649072352            0.018949497593            0.432960152560            0.000985952305            1.421358114436            0.002471415926            6.234178212442            0.006096688773
   125000          1.574708700326            0.001253563689            6.293353395605            0.018871507653            0.432980300888            0.000982141581            1.421307610067            0.002461863856            6.233690578301            0.006073389247
   126000          1.574858254073            0.001248707143            6.293666222736            0.018797033115            0.432913964319            0.000978142592            1.421473891185            0.002451839877            6.233182334329            0.006049431569
   127000          1.574742174454            0.001244392230            6.290052772067            0.018722484245            0.432834044276            0.000974278389            1.421674221026            0.002442153758            6.233643165252            0.006023752950
   128000          1.574643522342            0.001240031979            6.287441646768            0.018649357110            0.432730288406            0.000970383734            1.421934298423            0.002432391305            6.233851563464            0.006001249892
   129000          1.574607116800            0.001235229029            6.287338493181            0.018577170043            0.432713931809            0.000966687307            1.421975298332            0.002423125737            6.234597992802            0.005977532071
   130000          1.574597721846            0.001230318553            6.289411661103            0.018507453877            0.432764004874            0.000962949570            1.421849783771            0.002413756618            6.234650659178            0.005953150011
   131000          1.574555352785            0.001225760902            6.290983460245            0.018437889001            0.432887450014            0.000959441728            1.421540352692            0.002404963764            6.234660723524            0.005930160556
   132000          1.574653366146            0.001220804566            6.293314172522            0.018368712122            0.433007151947            0.000955872177            1.421240304443            0.002396016225            6.234206481522            0.005908712210
   133000          1.574519010695            0.001216562799            6.290885203584            0.018298402196            0.433007149708            0.000952279105            1.421240310055            0.002387009731            6.233559221724            0.005887671279
   134000          1.574413831079            0.001212220641            6.291064335258            0.018229816616            0.432933103669            0.000948728641            1.421425915951            0.002378110036            6.233809482517            0.005865289284
   135000          1.574472282202            0.001207699606            6.291114629172            0.018160379094            0.432827438986            0.000945040214            1.421690778032            0.002368864522            6.233841475358            0.005844015370
   136000          1.574547594207            0.001203254073            6.289052348558            0.018091276221            0.432783064948            0.000941623414            1.421802007251            0.002360299875            6.234047208302            0.005822624779
   137000          1.574301299887            0.001199278021            6.289693819763            0.018025969393            0.432876484864            0.000938213515            1.421567838247            0.002351752524            6.234298977011            0.005800994130
   138000          1.574399088820            0.001194934730            6.288841117976            0.017957508070            0.432774787369            0.000934781171            1.421822756065            0.002343148913            6.235184904329            0.005778074316
   139000          1.574239392112            0.001190645278            6.290401947975            0.017894220522            0.432892272156            0.000931519959            1.421528265375            0.002334974268            6.235622906591            0.005758156573
   140000          1.574076770675            0.001186938602            6.288360335948            0.017828813608            0.432977578637            0.000928274534            1.421314433739            0.002326839194            6.234815716004            0.005738616312
   141000          1.573999259009            0.001182787532            6.289817635948            0.017765588059            0.432959939375            0.000924962653            1.421358648811            0.002318537540            6.234895233929            0.005718231489
   142000          1.574020905749            0.001178936406            6.288032555405            0.017702283359            0.433067600164            0.000921598591            1.421088783234            0.002310105086            6.234644450579            0.005699054554
   143000          1.574169482996            0.001174665480            6.287594074413            0.017639050637            0.433022705477            0.000918413487            1.421201317525            0.002302121215            6.235063402638            0.005678335055
   144000          1.574275771227            0.001170448244            6.285820094333            0.017575038589            0.433007775752            0.000915241736            1.421238740795            0.002294170814            6.235451903096            0.005657345202
   145000          1.574163656438            0.001166514834            6.287446789739            0.017514646992            0.432913332713            0.000911977275            1.421475474388            0.002285988023            6.236148166511            0.005637962260
   146000          1.574087360696            0.001162794405            6.286693788322            0.017455775906            0.432912022854            0.000908787922            1.421478757718            0.002277993502            6.236129218235            0.005618900261
   147000          1.574127462365            0.001158638030            6.287646736961            0.017395373659            0.432950810389            0.000905795969            1.421381531785            0.002270493787            6.235392650918            0.005600438273
   148000          1.573992713904            0.001155099284            6.286203263785            0.017335950893            0.432986054811            0.000902622750            1.421293187120            0.002262539707            6.235336041187            0.005582149161
   149000          1.573955547428            0.001151304525            6.286198871296            0.017279125432            0.432960712458            0.000899675420            1.421356710979            0.002255151847            6.235507266624            0.005563313273
   150000          1.573856322984            0.001147523646            6.285487562142            0.017219999904            0.433122045626            0.000896793211            1.420952308700            0.002247927218            6.235924897025            0.005543380943
   151000          1.573785147395            0.001143820306            6.284662914260            0.017163624434            0.433117647042            0.000893917528            1.420963334315            0.002240718951            6.236734102099            0.005524463311
   152000          1.573607172469            0.001140282950            6.283934730598            0.017106688026            0.433101390475            0.000890972380            1.421004083484            0.002233336561            6.236834421339            0.005506674384
   153000          1.573358145534            0.001136875593            6.283444823935            0.017049734941            0.433150750895            0.000887976452            1.420880355261            0.002225826881            6.236541428141            0.005489493484
   154000          1.573526195288            0.001132876307            6.284707526082            0.016994407474            0.433128364816            0.000885089905            1.420936468839            0.002218591383            6.236208449207            0.005471780638
   155000          1.573529992909            0.001129147928            6.286237511298            0.016941923326            0.433207457533            0.000882238564            1.420738212799            0.002211444129            6.236063278266            0.005453452087
   156000          1.573339620128            0.001125585189            6.287929288544            0.016887800403            0.433326503529            0.000879375814            1.420439808738            0.002204268280            6.236367201424            0.005434979241
   157000          1.573329727323            0.001122194042            6.285907664981            0.016832437998            0.433325418827            0.000876480938            1.420442527682            0.002197011900            6.236672147414            0.005417702996
   158000          1.573320670889            0.001118569849            6.286338103783            0.016779783622            0.433222607507            0.000873698156            1.420700237445            0.002190036502            6.237402019552            0.005399708327
   159000          1.573061838916            0.001115248929            6.287064614429            0.016726544152            0.433337955103            0.000870825731            1.420411103899            0.002182836400            6.237328333496            0.005382806697
   160000          1.573043114300            0.001111983363            6.284942131405            0.016672830265            0.433191738139            0.000868077689            1.420777615476            0.002175948080            6.237592724854            0.005366213976
   161000          1.572969602206            0.001108559507            6.284200997603            0.016619620925            0.433184252421            0.000865397568            1.420796379388            0.002169230013            6.237614355664            0.005350051502
   162000          1.572999470582            0.001104970411            6.283922259378            0.016566910544            0.433137877826            0.000862704944            1.420912623260            0.002162480606            6.238169946009            0.005332887439
   163000          1.573063534745            0.001101393791            6.285347855342            0.016516582288            0.433219516903            0.000860173683            1.420707984439            0.002156135675            6.237827993792            0.005317458153
   164000          1.573073354506            0.001098001707            6.286108245138            0.016466440365            0.433267932616            0.000857476082            1.420586624245            0.002149373792            6.238652733396            0.005299416205
   165000          1.573028781132            0.001094957945            6.283860136877            0.016415720617            0.433402405549            0.000854883730            1.420249550590            0.002142875729            6.237949393389            0.005284104771
   166000          1.573078076369            0.001091594335            6.284881926027            0.016366967339            0.433380679124            0.000852337600            1.420304010659            0.002136493529            6.237522548374            0.005268861551
   167000          1.573018776176            0.001088378354            6.285353379905            0.016316867194            0.433300046866            0.000849841171            1.420506125758            0.002130235909            6.238277967110            0.005251966576
   168000          1.573000940443            0.001085020498            6.284906387359            0.016266403345            0.433262766124            0.000847332623            1.420599574719            0.002123947911            6.238284639833            0.005236134013
