      #N                  I1                      Error                      I2                      Error                      I3                      Error                      I4                      Error                      I5                      Error
  1996000          1.571419613397            0.000315703968            6.282734950675            0.004714108536                       NaN                       NaN                       NaN                       NaN            6.239106639322            0.001521239799
  1997000          1.571426764631            0.000315624732            6.282785832248            0.004712966474                       NaN                       NaN                       NaN                       NaN            6.239141956183            0.001520858054
  1998000          1.571437247847            0.000315541942            6.282840210776            0.004711817125                       NaN                       NaN                       NaN                       NaN            6.239126559244            0.001520468354
  1999000          1.571438233681            0.000315471618            6.282592832207            0.004710557884                       NaN                       NaN                       NaN                       NaN            6.239128538795            0.001520112309
  2000000          1.571436019704            0.000315396417            6.282445226480            0.004709361249                       NaN                       NaN                       NaN                       NaN            6.239105342662            0.001519740591
  2001000          1.571432628969            0.000315316242            6.282533304032            0.004708206754                       NaN                       NaN                       NaN                       NaN            6.239119985111            0.001519388446
  2002000          1.571430537205            0.000315237411            6.282477138095            0.004707008109                       NaN                       NaN                       NaN                       NaN            6.239030547556            0.001519033771
  2003000          1.571431439567            0.000315159131            6.282515413555            0.004705828958                       NaN                       NaN                       NaN                       NaN            6.239008786717            0.001518634094
  2004000          1.571430612961            0.000315082449            6.282390399660            0.004704644476                       NaN                       NaN                       NaN                       NaN            6.238986898408            0.001518254462
  2005000          1.571429218700            0.000315003907            6.282333492671            0.004703460673                       NaN                       NaN                       NaN                       NaN            6.238934059487            0.001517890144
  2006000          1.571426086946            0.000314933342            6.282084911177            0.004702282835                       NaN                       NaN                       NaN                       NaN            6.238951710374            0.001517503381
  2007000          1.571426921592            0.000314856515            6.282047281028            0.004701127664                       NaN                       NaN                       NaN                       NaN            6.238938078500            0.001517147015
  2008000          1.571411790114            0.000314784841            6.282013623143            0.004699942956                       NaN                       NaN                       NaN                       NaN            6.238940270869            0.001516769218
  2009000          1.571405322845            0.000314709805            6.281845527167            0.004698707387                       NaN                       NaN                       NaN                       NaN            6.238913315647            0.001516410618
  2010000          1.571406266818            0.000314628746            6.282018347332            0.004697563731                       NaN                       NaN                       NaN                       NaN            6.238843212660            0.001516062565
  2011000          1.571401313494            0.000314549221            6.282154327689            0.004696420244                       NaN                       NaN                       NaN                       NaN            6.238870882347            0.001515688872
  2012000          1.571414688398            0.000314463381            6.282217577513            0.004695245358                       NaN                       NaN                       NaN                       NaN            6.238885559224            0.001515312992
  2013000          1.571420303079            0.000314382337            6.282203047325            0.004694034037                       NaN                       NaN                       NaN                       NaN            6.238832384283            0.001514950529
  2014000          1.571412765638            0.000314305171            6.282283495194            0.004692873147                       NaN                       NaN                       NaN                       NaN            6.238862752886            0.001514562147
  2015000          1.571408518532            0.000314229701            6.282227705273            0.004691697009                       NaN                       NaN                       NaN                       NaN            6.238825925589            0.001514209853
  2016000          1.571400768841            0.000314158221            6.282175073521            0.004690533836                       NaN                       NaN                       NaN                       NaN            6.238812290716            0.001513826049
  2017000          1.571400633304            0.000314077608            6.282196443281            0.004689342789                       NaN                       NaN                       NaN                       NaN            6.238844569379            0.001513449673
  2018000          1.571403939119            0.000314000704            6.282222340320            0.004688202908                       NaN                       NaN                       NaN                       NaN            6.238803110110            0.001513079772
  2019000          1.571390404684            0.000313922722            6.282368841022            0.004687047831                       NaN                       NaN                       NaN                       NaN            6.238822739071            0.001512699011
  2020000          1.571391887379            0.000313841432            6.282504071068            0.004685915869                       NaN                       NaN                       NaN                       NaN            6.238840716717            0.001512292413
  2021000          1.571389937449            0.000313769666            6.282450777128            0.004684755947                       NaN                       NaN                       NaN                       NaN            6.238891271733            0.001511884832
  2022000          1.571383486072            0.000313699089            6.282180282225            0.004683521339                       NaN                       NaN                       NaN                       NaN            6.238917808507            0.001511498715
  2023000          1.571377681252            0.000313625576            6.282190683141            0.004682375115                       NaN                       NaN                       NaN                       NaN            6.238897186932            0.001511121154
  2024000          1.571377853292            0.000313548633            6.282117695019            0.004681165237                       NaN                       NaN                       NaN                       NaN            6.238855985551            0.001510756908
  2025000          1.571395098591            0.000313460990            6.282215323965            0.004680014780                       NaN                       NaN                       NaN                       NaN            6.238867971843            0.001510378380
  2026000          1.571396573439            0.000313385642            6.282053960794            0.004678807252                       NaN                       NaN                       NaN                       NaN            6.238846439410            0.001510018964
  2027000          1.571398961035            0.000313309687            6.282067612215            0.004677673845                       NaN                       NaN                       NaN                       NaN            6.238837531304            0.001509630314
  2028000          1.571381888384            0.000313239889            6.282058000891            0.004676505773                       NaN                       NaN                       NaN                       NaN            6.238861590008            0.001509247517
  2029000          1.571386919966            0.000313155630            6.282289480318            0.004675425988                       NaN                       NaN                       NaN                       NaN            6.238884061054            0.001508886130
  2030000          1.571392179811            0.000313078165            6.282167315278            0.004674239207                       NaN                       NaN                       NaN                       NaN            6.238871143709            0.001508526211
  2031000          1.571398021771            0.000312997833            6.282301423776            0.004673129425                       NaN                       NaN                       NaN                       NaN            6.238915687136            0.001508137067
  2032000          1.571394712265            0.000312919713            6.282489361006            0.004672038968                       NaN                       NaN                       NaN                       NaN            6.238914842449            0.001507752358
  2033000          1.571398512309            0.000312838255            6.282758084697            0.004670971680                       NaN                       NaN                       NaN                       NaN            6.238880100466            0.001507390873
  2034000          1.571406323952            0.000312757268            6.282831167713            0.004669868245                       NaN                       NaN                       NaN                       NaN            6.238909458517            0.001506996782
  2035000          1.571404429633            0.000312683271            6.282743635681            0.004668671720                       NaN                       NaN                       NaN                       NaN            6.238886789922            0.001506615250
  2036000          1.571404360930            0.000312610774            6.282461155418            0.004667475035                       NaN                       NaN                       NaN                       NaN            6.238863226449            0.001506247585
  2037000          1.571415051851            0.000312528899            6.282443208098            0.004666327189                       NaN                       NaN                       NaN                       NaN            6.238846277592            0.001505880126
  2038000          1.571419864325            0.000312452072            6.282455734841            0.004665199090                       NaN                       NaN                       NaN                       NaN            6.238875327582            0.001505502810
  2039000          1.571417536333            0.000312381575            6.282347855608            0.004664026122                       NaN                       NaN                       NaN                       NaN            6.238899246072            0.001505122606
  2040000          1.571427459955            0.000312301562            6.282337615024            0.004662892463                       NaN                       NaN                       NaN                       NaN            6.238919959773            0.001504764167
  2041000          1.571416766434            0.000312224548            6.282367705943            0.004661732401                       NaN                       NaN                       NaN                       NaN            6.238940174690            0.001504411287
  2042000          1.571419881533            0.000312145769            6.282443669320            0.004660623129                       NaN                       NaN                       NaN                       NaN            6.238946747680            0.001504027389
  2043000          1.571411203894            0.000312074250            6.282456205311            0.004659443868                       NaN                       NaN                       NaN                       NaN            6.238893385269            0.001503683722
  2044000          1.571411066638            0.000311995217            6.282555148526            0.004658330279                       NaN                       NaN                       NaN                       NaN            6.238907431233            0.001503308310
  2045000          1.571413837382            0.000311915567            6.282698893076            0.004657251230                       NaN                       NaN                       NaN                       NaN            6.238921410701            0.001502939760
  2046000          1.571418095511            0.000311839245            6.282645942888            0.004656080097                       NaN                       NaN                       NaN                       NaN            6.238968033034            0.001502560007
  2047000          1.571423038594            0.000311764763            6.282590448102            0.004654963999                       NaN                       NaN                       NaN                       NaN            6.238989755429            0.001502178472
  2048000          1.571428766848            0.000311688849            6.282564131491            0.004653807544                       NaN                       NaN                       NaN                       NaN            6.238928940825            0.001501803969
  2049000          1.571434031637            0.000311608604            6.282660776514            0.004652675891                       NaN                       NaN                       NaN                       NaN            6.238910501542            0.001501450667
  2050000          1.571434035078            0.000311535376            6.282618671775            0.004651560083                       NaN                       NaN                       NaN                       NaN            6.238958029652            0.001501089387
  2051000          1.571438629212            0.000311456143            6.282693952445            0.004650414765                       NaN                       NaN                       NaN                       NaN            6.238939683676            0.001500736104
  2052000          1.571438928212            0.000311378097            6.282847797831            0.004649337547                       NaN                       NaN                       NaN                       NaN            6.238953144442            0.001500372250
  2053000          1.571445555387            0.000311298408            6.282884452437            0.004648206414                       NaN                       NaN                       NaN                       NaN            6.238930345200            0.001500003635
  2054000          1.571454786516            0.000311212221            6.283015419119            0.004647108939                       NaN                       NaN                       NaN                       NaN            6.238977322819            0.001499621669
  2055000          1.571463890191            0.000311134365            6.283011687266            0.004645944921                       NaN                       NaN                       NaN                       NaN            6.238994069350            0.001499249425
  2056000          1.571455628164            0.000311064991            6.283038338012            0.004644801813                       NaN                       NaN                       NaN                       NaN            6.238975361380            0.001498893812
  2057000          1.571450779011            0.000310993298            6.282986622874            0.004643669397                       NaN                       NaN                       NaN                       NaN            6.238969685656            0.001498538252
  2058000          1.571447058341            0.000310918764            6.283024615791            0.004642540831                       NaN                       NaN                       NaN                       NaN            6.238976673360            0.001498179350
  2059000          1.571446352171            0.000310840666            6.283141967755            0.004641460391                       NaN                       NaN                       NaN                       NaN            6.238848368111            0.001497871616
  2060000          1.571459676971            0.000310759575            6.283205506382            0.004640361445                       NaN                       NaN                       NaN                       NaN            6.238862474519            0.001497482961
  2061000          1.571455154487            0.000310686705            6.283335587265            0.004639254856                       NaN                       NaN                       NaN                       NaN            6.238897511063            0.001497104246
  2062000          1.571464577046            0.000310608100            6.283369682141            0.004638128475                       NaN                       NaN                       NaN                       NaN            6.238923524324            0.001496730051
  2063000          1.571455050423            0.000310537676            6.283453426821            0.004637047434                       NaN                       NaN                       NaN                       NaN            6.238907067749            0.001496358885
  2064000          1.571453361117            0.000310461526            6.283352469729            0.004635903081                       NaN                       NaN                       NaN                       NaN            6.238889332444            0.001495988934
  2065000          1.571457039196            0.000310385575            6.283290308313            0.004634772754                       NaN                       NaN                       NaN                       NaN            6.238843526986            0.001495653285
  2066000          1.571458903866            0.000310309100            6.283348579576            0.004633670828                       NaN                       NaN                       NaN                       NaN            6.238832030220            0.001495297329
  2067000          1.571454624481            0.000310232088            6.283608353434            0.004632634121                       NaN                       NaN                       NaN                       NaN            6.238810905556            0.001494920843
  2068000          1.571464560219            0.000310153606            6.283704344717            0.004631562029                       NaN                       NaN                       NaN                       NaN            6.238793552858            0.001494555167
  2069000          1.571458566948            0.000310080264            6.283833207605            0.004630470468                       NaN                       NaN                       NaN                       NaN            6.238850771381            0.001494177177
  2070000          1.571455679822            0.000310005121            6.283947025709            0.004629385999                       NaN                       NaN                       NaN                       NaN            6.238806287352            0.001493834446
  2071000          1.571447800567            0.000309929606            6.284270108762            0.004628365848                       NaN                       NaN                       NaN                       NaN            6.238821853295            0.001493489370
  2072000          1.571462649013            0.000309850812            6.284266474536            0.004627233420                       NaN                       NaN                       NaN                       NaN            6.238846888299            0.001493137251
  2073000          1.571461078270            0.000309776179            6.284251871046            0.004626157601                       NaN                       NaN                       NaN                       NaN            6.238746436422            0.001492819403
  2074000          1.571456384322            0.000309707771            6.284001825550            0.004624987001                       NaN                       NaN                       NaN                       NaN            6.238773692678            0.001492450169
  2075000          1.571453857452            0.000309629207            6.284069376244            0.004623849348                       NaN                       NaN                       NaN                       NaN            6.238790421833            0.001492103043
  2076000          1.571444153490            0.000309558366            6.284066311347            0.004622752816                       NaN                       NaN                       NaN                       NaN            6.238734268930            0.001491762667
  2077000          1.571435595176            0.000309485402            6.284087151652            0.004621659779                       NaN                       NaN                       NaN                       NaN            6.238756249318            0.001491404708
  2078000          1.571425910999            0.000309414231            6.284014329920            0.004620534813                       NaN                       NaN                       NaN                       NaN            6.238755651803            0.001491047274
  2079000          1.571431131289            0.000309340231            6.283851973808            0.004619383725                       NaN                       NaN                       NaN                       NaN            6.238757575010            0.001490686577
  2080000          1.571433085727            0.000309265546            6.283828562212            0.004618280277                       NaN                       NaN                       NaN                       NaN            6.238770512731            0.001490313657
  2081000          1.571433845455            0.000309189131            6.283933693186            0.004617174594                       NaN                       NaN                       NaN                       NaN            6.238791840355            0.001489957319
  2082000          1.571441315197            0.000309109549            6.284025468218            0.004616074456                       NaN                       NaN                       NaN                       NaN            6.238751137053            0.001489606588
  2083000          1.571442716868            0.000309034320            6.283995155112            0.004614968604                       NaN                       NaN                       NaN                       NaN            6.238769865725            0.001489254588
  2084000          1.571437976475            0.000308962006            6.283982846402            0.004613840706                       NaN                       NaN                       NaN                       NaN            6.238711405129            0.001488907650
  2085000          1.571426581231            0.000308892383            6.283827873760            0.004612696474                       NaN                       NaN                       NaN                       NaN            6.238686573369            0.001488598259
  2086000          1.571422915678            0.000308823201            6.283763525273            0.004611574434                       NaN                       NaN                       NaN                       NaN            6.238736878256            0.001488227259
  2087000          1.571440620668            0.000308741942            6.283785613472            0.004610464253                       NaN                       NaN                       NaN                       NaN            6.238692985650            0.001487879341
  2088000          1.571440857047            0.000308668164            6.283719866359            0.004609312920                       NaN                       NaN                       NaN                       NaN            6.238666153606            0.001487550844
  2089000          1.571435346449            0.000308598942            6.283567806320            0.004608159023                       NaN                       NaN                       NaN                       NaN            6.238693530962            0.001487183722
  2090000          1.571434872958            0.000308526216            6.283610419643            0.004607037275                       NaN                       NaN                       NaN                       NaN            6.238694562641            0.001486818179
  2091000          1.571445511993            0.000308448975            6.283631464187            0.004605942017                       NaN                       NaN                       NaN                       NaN            6.238665124529            0.001486496822
  2092000          1.571446481662            0.000308372819            6.283575977757            0.004604819405                       NaN                       NaN                       NaN                       NaN            6.238674316941            0.001486121516
  2093000          1.571445669784            0.000308295572            6.283689438570            0.004603696923                       NaN                       NaN                       NaN                       NaN            6.238667111995            0.001485771511
  2094000          1.571445830047            0.000308222644            6.283642406499            0.004602575193                       NaN                       NaN                       NaN                       NaN            6.238659368655            0.001485426363
  2095000          1.571449678589            0.000308154233            6.283551984379            0.004601481455                       NaN                       NaN                       NaN                       NaN            6.238661549715            0.001485088458
  2096000          1.571436966024            0.000308086212            6.283617737428            0.004600419671                       NaN                       NaN                       NaN                       NaN            6.238643028101            0.001484736232
  2097000          1.571431199664            0.000308019639            6.283485731046            0.004599293858                       NaN                       NaN                       NaN                       NaN            6.238648473870            0.001484388113
  2098000          1.571433321929            0.000307944245            6.283477559991            0.004598186275                       NaN                       NaN                       NaN                       NaN            6.238582783274            0.001484051722
  2099000          1.571433913826            0.000307874753            6.283408764535            0.004597076422                       NaN                       NaN                       NaN                       NaN            6.238606071475            0.001483698314
  2100000          1.571428485317            0.000307801440            6.283416892474            0.004595994203                       NaN                       NaN                       NaN                       NaN            6.238590694118            0.001483355502
  2101000          1.571432126618            0.000307728531            6.283330319064            0.004594872909                       NaN                       NaN                       NaN                       NaN            6.238599924054            0.001482997268
  2102000          1.571435035277            0.000307656231            6.283161257283            0.004593716720                       NaN                       NaN                       NaN                       NaN            6.238597592151            0.001482649552
  2103000          1.571425463410            0.000307584817            6.283139893799            0.004592606172                       NaN                       NaN                       NaN                       NaN            6.238576359612            0.001482297727
  2104000          1.571430414230            0.000307510033            6.283231269071            0.004591509489                       NaN                       NaN                       NaN                       NaN            6.238529913407            0.001481942804
  2105000          1.571430624327            0.000307438481            6.283182930592            0.004590446581                       NaN                       NaN                       NaN                       NaN            6.238552669099            0.001481592715
  2106000          1.571424786627            0.000307364731            6.283466950897            0.004589427288                       NaN                       NaN                       NaN                       NaN            6.238557351698            0.001481246892
  2107000          1.571419741926            0.000307295419            6.283525100100            0.004588339142                       NaN                       NaN                       NaN                       NaN            6.238517714625            0.001480914433
  2108000          1.571410170514            0.000307226538            6.283328432227            0.004587183717                       NaN                       NaN                       NaN                       NaN            6.238544015636            0.001480560674
  2109000          1.571420082870            0.000307147724            6.283351711719            0.004586093379                       NaN                       NaN                       NaN                       NaN            6.238558413804            0.001480212242
  2110000          1.571429615741            0.000307070378            6.283378989231            0.004584998995                       NaN                       NaN                       NaN                       NaN            6.238566669631            0.001479839537
  2111000          1.571439513178            0.000306994332            6.283432895938            0.004583929366                       NaN                       NaN                       NaN                       NaN            6.238485426973            0.001479512468
  2112000          1.571451492375            0.000306913914            6.283604961528            0.004582884675                       NaN                       NaN                       NaN                       NaN            6.238507971653            0.001479174178
  2113000          1.571446291886            0.000306841721            6.283664443867            0.004581806992                       NaN                       NaN                       NaN                       NaN            6.238490778841            0.001478843945
  2114000          1.571445686624            0.000306772745            6.283622858525            0.004580744155                       NaN                       NaN                       NaN                       NaN            6.238495060446            0.001478476828
  2115000          1.571444459402            0.000306696838            6.283840376604            0.004579737829                       NaN                       NaN                       NaN                       NaN            6.238487720734            0.001478146385
  2116000          1.571439499342            0.000306622862            6.283942218440            0.004578653108                       NaN                       NaN                       NaN                       NaN            6.238485497792            0.001477793431
  2117000          1.571446605866            0.000306543384            6.284075484686            0.004577590515                       NaN                       NaN                       NaN                       NaN            6.238460007495            0.001477465711
  2118000          1.571444264542            0.000306468978            6.284245540593            0.004576548523                       NaN                       NaN                       NaN                       NaN            6.238483799067            0.001477115482
  2119000          1.571434742634            0.000306399607            6.284168076931            0.004575449546                       NaN                       NaN                       NaN                       NaN            6.238515928317            0.001476754857
  2120000          1.571436817534            0.000306328701            6.284233960896            0.004574414856                       NaN                       NaN                       NaN                       NaN            6.238475954305            0.001476430628
  2121000          1.571436788185            0.000306261520            6.283967055995            0.004573299535                       NaN                       NaN                       NaN                       NaN            6.238514991406            0.001476065703
  2122000          1.571444479183            0.000306185110            6.283982060457            0.004572187381                       NaN                       NaN                       NaN                       NaN            6.238485239460            0.001475733572
  2123000          1.571430841527            0.000306119781            6.283842004826            0.004571127104                       NaN                       NaN                       NaN                       NaN            6.238517530103            0.001475387060
  2124000          1.571427732725            0.000306051262            6.283725630498            0.004569996371                       NaN                       NaN                       NaN                       NaN            6.238564647687            0.001475011836
  2125000          1.571425889027            0.000305980553            6.283679457930            0.004568916532                       NaN                       NaN                       NaN                       NaN            6.238534204019            0.001474671616
  2126000          1.571436358836            0.000305907461            6.283566528156            0.004567816119                       NaN                       NaN                       NaN                       NaN            6.238498025441            0.001474334464
  2127000          1.571421374303            0.000305840253            6.283631464933            0.004566765591                       NaN                       NaN                       NaN                       NaN            6.238459591157            0.001473984093
  2128000          1.571420879977            0.000305766877            6.283661394224            0.004565697534                       NaN                       NaN                       NaN                       NaN            6.238418521135            0.001473670098
  2129000          1.571424468965            0.000305692678            6.283596098343            0.004564549254                       NaN                       NaN                       NaN                       NaN            6.238386278773            0.001473346736
  2130000          1.571414891046            0.000305625436            6.283463207137            0.004563420762                       NaN                       NaN                       NaN                       NaN            6.238392636251            0.001472997620
  2131000          1.571413921418            0.000305555587            6.283472277577            0.004562334611                       NaN                       NaN                       NaN                       NaN            6.238437373085            0.001472624071
  2132000          1.571410149559            0.000305483717            6.283543233176            0.004561309462                       NaN                       NaN                       NaN                       NaN            6.238363337005            0.001472290443
  2133000          1.571419190858            0.000305404308            6.283643611204            0.004560250044                       NaN                       NaN                       NaN                       NaN            6.238319571403            0.001471974771
  2134000          1.571421281175            0.000305330299            6.283638333718            0.004559178579                       NaN                       NaN                       NaN                       NaN            6.238312898566            0.001471626303
  2135000          1.571427935991            0.000305256392            6.283574217021            0.004558120123                       NaN                       NaN                       NaN                       NaN            6.238296894012            0.001471285797
  2136000          1.571439512859            0.000305182419            6.283418943637            0.004557042285                       NaN                       NaN                       NaN                       NaN            6.238330033520            0.001470924141
  2137000          1.571437152138            0.000305109195            6.283587847866            0.004556034545                       NaN                       NaN                       NaN                       NaN            6.238351734266            0.001470562255
  2138000          1.571436101249            0.000305036240            6.283573432615            0.004554958186                       NaN                       NaN                       NaN                       NaN            6.238321209579            0.001470231592
  2139000          1.571448520624            0.000304959378            6.283680722494            0.004553905772                       NaN                       NaN                       NaN                       NaN            6.238317094480            0.001469881207
  2140000          1.571449130114            0.000304888660            6.283736274137            0.004552897694                       NaN                       NaN                       NaN                       NaN            6.238313996983            0.001469534515
  2141000          1.571451008314            0.000304812085            6.284034638840            0.004551909975                       NaN                       NaN                       NaN                       NaN            6.238256181832            0.001469214307
  2142000          1.571454939710            0.000304740409            6.283955264922            0.004550855841                       NaN                       NaN                       NaN                       NaN            6.238275730543            0.001468876654
  2143000          1.571457056931            0.000304668325            6.283934913048            0.004549813480                       NaN                       NaN                       NaN                       NaN            6.238276732181            0.001468528317
  2144000          1.571455532454            0.000304599908            6.283781426644            0.004548713758                       NaN                       NaN                       NaN                       NaN            6.238220552091            0.001468201037
  2145000          1.571442867307            0.000304532813            6.283909808363            0.004547667052                       NaN                       NaN                       NaN                       NaN            6.238205054767            0.001467870850
  2146000          1.571446634042            0.000304459558            6.283939266521            0.004546616652                       NaN                       NaN                       NaN                       NaN            6.238232931148            0.001467516105
  2147000          1.571442700726            0.000304391773            6.283887956851            0.004545527757                       NaN                       NaN                       NaN                       NaN            6.238210936047            0.001467183240
  2148000          1.571445589015            0.000304317176            6.283989743058            0.004544491841                       NaN                       NaN                       NaN                       NaN            6.238217962757            0.001466850012
  2149000          1.571448386255            0.000304245223            6.283934736247            0.004543411020                       NaN                       NaN                       NaN                       NaN            6.238252446759            0.001466485439
  2150000          1.571453875220            0.000304169878            6.283955873552            0.004542333223                       NaN                       NaN                       NaN                       NaN            6.238277906869            0.001466141723
  2151000          1.571450659943            0.000304097649            6.284034453071            0.004541290155                       NaN                       NaN                       NaN                       NaN            6.238295299385            0.001465792423
  2152000          1.571448001034            0.000304023912            6.284049652170            0.004540222604                       NaN                       NaN                       NaN                       NaN            6.238312204344            0.001465465810
  2153000          1.571448587901            0.000303955696            6.283903946008            0.004539121685                       NaN                       NaN                       NaN                       NaN            6.238288583684            0.001465133418
  2154000          1.571440314902            0.000303889954            6.283984185202            0.004538054730                       NaN                       NaN                       NaN                       NaN            6.238228463071            0.001464823126
  2155000          1.571434583804            0.000303823815            6.283897529761            0.004536986378                       NaN                       NaN                       NaN                       NaN            6.238214133985            0.001464478007
  2156000          1.571431810844            0.000303757497            6.283740162884            0.004535875842                       NaN                       NaN                       NaN                       NaN            6.238221223796            0.001464121843
  2157000          1.571436306328            0.000303684988            6.283668201739            0.004534781473                       NaN                       NaN                       NaN                       NaN            6.238182956661            0.001463800799
  2158000          1.571431354498            0.000303616080            6.283737374100            0.004533760763                       NaN                       NaN                       NaN                       NaN            6.238176296066            0.001463459308
  2159000          1.571436039236            0.000303546520            6.283626035215            0.004532709963                       NaN                       NaN                       NaN                       NaN            6.238201395331            0.001463118326
  2160000          1.571431950261            0.000303477519            6.283533929943            0.004531627041                       NaN                       NaN                       NaN                       NaN            6.238192051169            0.001462793913
  2161000          1.571435503912            0.000303405375            6.283531802179            0.004530558489                       NaN                       NaN                       NaN                       NaN            6.238215817783            0.001462449339
  2162000          1.571422832576            0.000303338005            6.283522221793            0.004529505556                       NaN                       NaN                       NaN                       NaN            6.238231056418            0.001462103178
  2163000          1.571433768417            0.000303266238            6.283477588164            0.004528472455                       NaN                       NaN                       NaN                       NaN            6.238198672802            0.001461789364
