      #N                  I1                      Error                      I2                      Error
   436000        209.622528381581            0.544845877773            0.010001144830            0.000010716794
   437000        209.610238323826            0.544199017823            0.010001312609            0.000010704149
   438000        209.605918587100            0.543563954871            0.010001155931            0.000010691195
   439000        209.632970437739            0.542972786037            0.010002105034            0.000010679600
   440000        209.625987758297            0.542316214537            0.010001820355            0.000010666852
   441000        209.619187431351            0.541679100324            0.010002847815            0.000010654502
   442000        209.632125790649            0.541098515065            0.010002719684            0.000010642105
   443000        209.653488496092            0.540531236932            0.010003130189            0.000010630413
   444000        209.682090688904            0.539968593272            0.010002474143            0.000010618567
   445000        209.706031192250            0.539430380723            0.010002208853            0.000010606977
   446000        209.706706291592            0.538858331756            0.010002219051            0.000010595051
   447000        209.667503820288            0.538195809448            0.010001989716            0.000010583607
   448000        209.715532315253            0.537682618852            0.010002177343            0.000010572182
   449000        209.688603600825            0.537038773422            0.010002403766            0.000010560408
   450000        209.678863276352            0.536444884386            0.010002962874            0.000010548613
   451000        209.668975123352            0.535821256406            0.010003029919            0.000010536925
   452000        209.668674434909            0.535219520031            0.010003688345            0.000010525102
   453000        209.670661374898            0.534631008713            0.010004171267            0.000010513331
   454000        209.657879757636            0.533984112417            0.010004516563            0.000010501944
   455000        209.654294735418            0.533403108914            0.010004511353            0.000010490682
   456000        209.653089933760            0.532838055514            0.010003984606            0.000010478893
   457000        209.661405195063            0.532264947767            0.010002623483            0.000010467918
   458000        209.627666430680            0.531616502513            0.010002767585            0.000010456288
   459000        209.623911506602            0.531012885470            0.010002973721            0.000010444610
   460000        209.608241107221            0.530420211989            0.010004826260            0.000010433200
   461000        209.633245444361            0.529864988936            0.010004647694            0.000010421990
   462000        209.662697101673            0.529328446264            0.010004530135            0.000010410184
   463000        209.651783572640            0.528748773688            0.010004302042            0.000010398248
   464000        209.711177528683            0.528281753057            0.010004368480            0.000010387040
   465000        209.696888392490            0.527703923376            0.010003693236            0.000010375932
   466000        209.684177209720            0.527107505938            0.010003425999            0.000010364536
   467000        209.690182159377            0.526548746540            0.010002867053            0.000010353405
   468000        209.699016218253            0.525999503132            0.010002955069            0.000010342456
   469000        209.671208243928            0.525387706936            0.010002678590            0.000010330911
   470000        209.653366324847            0.524773953830            0.010003190079            0.000010319581
   471000        209.608723126284            0.524160101190            0.010003448635            0.000010308424
   472000        209.597798989898            0.523608860841            0.010003186696            0.000010297244
   473000        209.583925887996            0.523029926801            0.010003307328            0.000010286224
   474000        209.571383428977            0.522449904873            0.010003132298            0.000010275137
   475000        209.571453366822            0.521894127353            0.010002893678            0.000010264102
   476000        209.566916118941            0.521323753164            0.010003589812            0.000010253615
   477000        209.545103085500            0.520744218867            0.010003496572            0.000010242467
   478000        209.595693799960            0.520237942150            0.010003374555            0.000010231800
   479000        209.593730009551            0.519670725346            0.010003741860            0.000010220820
   480000        209.582369899267            0.519119114112            0.010003452758            0.000010209993
   481000        209.598711042528            0.518580249767            0.010003488970            0.000010199360
   482000        209.616163392306            0.518084624361            0.010003005210            0.000010188624
   483000        209.612128419841            0.517562084349            0.010002588150            0.000010178026
   484000        209.628689124909            0.517056452429            0.010002708115            0.000010167599
   485000        209.635500170229            0.516571806087            0.010002500287            0.000010156771
   486000        209.592359035412            0.515950886496            0.010002424074            0.000010146145
   487000        209.566151132648            0.515397844096            0.010002333132            0.000010135481
   488000        209.581762751994            0.514888471154            0.010001997235            0.000010125518
   489000        209.582301372805            0.514385207643            0.010001913994            0.000010115355
   490000        209.547615635796            0.513806832958            0.010001614283            0.000010105017
   491000        209.536727029868            0.513239671601            0.010001661070            0.000010094404
   492000        209.558289867912            0.512769276212            0.010002054584            0.000010083996
   493000        209.539326353479            0.512219911785            0.010002132131            0.000010073966
   494000        209.527550074382            0.511673486292            0.010002044842            0.000010063470
   495000        209.482144027686            0.511079385031            0.010002267411            0.000010053149
   496000        209.468265694387            0.510518029525            0.010002205491            0.000010042444
   497000        209.454388888914            0.509977542512            0.010001924735            0.000010032592
   498000        209.473245707223            0.509508487436            0.010001630343            0.000010022333
   499000        209.467057217753            0.508979955109            0.010001554124            0.000010012338
   500000        209.457532833109            0.508459245273            0.010002031086            0.000010002232
   501000        209.475200671290            0.507995421308            0.010002204407            0.000009992035
   502000        209.447877890890            0.507423073271            0.010002886354            0.000009982183
   503000        209.425511187999            0.506874359323            0.010003122998            0.000009972536
   504000        209.460014983006            0.506405847032            0.010002493200            0.000009962525
   505000        209.442978664079            0.505917312788            0.010002157317            0.000009952634
   506000        209.447225589752            0.505439147168            0.010002055377            0.000009943063
   507000        209.461741894489            0.504934212764            0.010000847006            0.000009933288
   508000        209.451387006564            0.504422148814            0.010000760615            0.000009923673
   509000        209.422076128096            0.503864262833            0.010000986719            0.000009913540
   510000        209.423268734739            0.503353724390            0.010001120995            0.000009903730
   511000        209.426858471713            0.502886472959            0.010001295829            0.000009894041
   512000        209.448913999104            0.502443788345            0.010001049574            0.000009884793
   513000        209.443973019226            0.501933847004            0.010000840658            0.000009875396
   514000        209.415124721773            0.501381937701            0.010000157414            0.000009865911
   515000        209.419622628645            0.500900202128            0.010001170273            0.000009856223
   516000        209.420122258601            0.500409877330            0.010001460369            0.000009847054
   517000        209.416931222628            0.499897424020            0.010001222559            0.000009837501
   518000        209.404964037025            0.499409436390            0.010000845843            0.000009828018
   519000        209.409610297466            0.498909721243            0.010001408289            0.000009818228
   520000        209.430852367568            0.498481582010            0.010001531707            0.000009808915
   521000        209.451396405472            0.498057574399            0.010001094366            0.000009799629
   522000        209.430873130832            0.497558154191            0.010001848762            0.000009790342
   523000        209.457379270028            0.497131546802            0.010002520428            0.000009781028
   524000        209.452039421799            0.496632730937            0.010002127866            0.000009771738
   525000        209.501598991064            0.496229822578            0.010002593932            0.000009762286
   526000        209.467520962303            0.495700441379            0.010002484439            0.000009752608
   527000        209.513619121755            0.495318237825            0.010001852198            0.000009742945
   528000        209.552498434592            0.494922614998            0.010001240549            0.000009733863
   529000        209.534351098653            0.494429963679            0.010001243670            0.000009725035
   530000        209.509041759422            0.493917308886            0.010001234198            0.000009715842
   531000        209.509796531076            0.493444897217            0.010000933928            0.000009706473
   532000        209.468334175400            0.492912375239            0.010001176798            0.000009697361
   533000        209.467832503056            0.492455550359            0.010001375859            0.000009688035
   534000        209.444352329983            0.491947464053            0.010001309420            0.000009678884
   535000        209.468235895872            0.491533759886            0.010001143618            0.000009670177
   536000        209.433219235518            0.491020379635            0.010001403383            0.000009661059
   537000        209.399434625140            0.490522873641            0.010001426424            0.000009651764
   538000        209.430223908527            0.490112741865            0.010001495107            0.000009642959
   539000        209.426623202783            0.489640195801            0.010001511286            0.000009633822
   540000        209.432663624558            0.489181620091            0.010001011784            0.000009624602
   541000        209.431478664856            0.488701632311            0.010001271686            0.000009615321
   542000        209.401468752896            0.488198771861            0.010000639921            0.000009606391
   543000        209.396271412906            0.487731932666            0.010000096338            0.000009597479
   544000        209.379734916836            0.487252420540            0.010000611556            0.000009589050
   545000        209.410691316642            0.486831751020            0.010000534742            0.000009580443
   546000        209.418376362574            0.486397560403            0.010000500623            0.000009571543
   547000        209.380477106266            0.485900743489            0.010000411737            0.000009562520
   548000        209.372281958500            0.485430322126            0.010000604118            0.000009553765
   549000        209.381336061388            0.485001235070            0.010000575217            0.000009544865
   550000        209.360045932976            0.484542992160            0.010000206343            0.000009536292
   551000        209.360484255264            0.484127871523            0.010000936043            0.000009527564
   552000        209.352529481111            0.483691873518            0.010000688186            0.000009519364
   553000        209.344743018998            0.483263449027            0.010001040068            0.000009510844
   554000        209.367656110418            0.482866490493            0.010001480954            0.000009502325
   555000        209.384126265246            0.482446861523            0.010001847219            0.000009493658
   556000        209.402754882294            0.482056881711            0.010002133090            0.000009485164
   557000        209.374701975061            0.481607584825            0.010001880404            0.000009476455
   558000        209.368135651822            0.481165395031            0.010002722757            0.000009467978
   559000        209.347540815606            0.480716961351            0.010002180157            0.000009459316
   560000        209.353646045115            0.480294816128            0.010002077381            0.000009451010
   561000        209.309438142018            0.479806599950            0.010001404291            0.000009442683
   562000        209.307904770048            0.479376249070            0.010001377846            0.000009434101
   563000        209.277472111979            0.478899317989            0.010002069004            0.000009425810
   564000        209.270334606225            0.478462120278            0.010002083055            0.000009417236
   565000        209.296692060366            0.478080851950            0.010002286521            0.000009409017
   566000        209.293036981047            0.477667132166            0.010001667370            0.000009400512
   567000        209.315132396723            0.477281154221            0.010001421821            0.000009392204
   568000        209.309831762012            0.476845649403            0.010001186936            0.000009383858
   569000        209.323153349661            0.476444593859            0.010001367451            0.000009375443
   570000        209.323276924191            0.476034955363            0.010001886506            0.000009367183
   571000        209.322258350412            0.475586715906            0.010002139821            0.000009358899
   572000        209.360766941563            0.475281596492            0.010001914996            0.000009350642
   573000        209.369253423178            0.474893808330            0.010001333161            0.000009342591
   574000        209.370829855114            0.474464438576            0.010001050315            0.000009334558
   575000        209.378986203305            0.474075037125            0.010001233148            0.000009326425
   576000        209.413587305222            0.473695193678            0.010001069857            0.000009318231
   577000        209.419429458436            0.473299575468            0.010001704875            0.000009309904
   578000        209.431223110396            0.472898738247            0.010001825944            0.000009301950
   579000        209.406224886027            0.472462829396            0.010002608262            0.000009293986
   580000        209.419241878082            0.472080602216            0.010003035053            0.000009285952
   581000        209.428504139284            0.471710970850            0.010003228133            0.000009278284
   582000        209.394572107434            0.471259694458            0.010003508519            0.000009270285
   583000        209.400839665350            0.470851150701            0.010003550932            0.000009262357
   584000        209.419357912199            0.470480365164            0.010003441672            0.000009254428
   585000        209.428521794331            0.470086177033            0.010003440235            0.000009246390
   586000        209.385545932826            0.469618527429            0.010003425229            0.000009238380
   587000        209.395942412299            0.469235517382            0.010003131354            0.000009230453
   588000        209.392821654276            0.468833812015            0.010003046181            0.000009222581
   589000        209.424261803378            0.468506418446            0.010003378382            0.000009214725
   590000        209.410285615004            0.468088999952            0.010004098428            0.000009206995
   591000        209.424025252837            0.467684529586            0.010004129473            0.000009199329
   592000        209.457801151345            0.467350863368            0.010004216493            0.000009191665
   593000        209.447026598893            0.466953425980            0.010003529838            0.000009183948
   594000        209.457659995662            0.466563321781            0.010002963580            0.000009176149
   595000        209.455857754120            0.466153687863            0.010003131725            0.000009168440
   596000        209.423479582292            0.465717536350            0.010003562890            0.000009160890
   597000        209.438504955310            0.465365776175            0.010003616580            0.000009153337
   598000        209.434545792819            0.464977078616            0.010004210257            0.000009145816
   599000        209.437263219032            0.464590421040            0.010003505319            0.000009138169
   600000        209.418550254439            0.464175291920            0.010003740398            0.000009130404
   601000        209.434211812568            0.463811004745            0.010004068738            0.000009122920
   602000        209.395740412879            0.463360879344            0.010004354542            0.000009115389
   603000        209.413286834119            0.462984927109            0.010004293441            0.000009107942
   604000        209.415555771898            0.462588405329            0.010004449892            0.000009100175
   605000        209.409469971791            0.462144349171            0.010005136927            0.000009092661
   606000        209.408367838891            0.461776744328            0.010006058441            0.000009085128
   607000        209.401812278197            0.461385246744            0.010005829319            0.000009077968
   608000        209.378657520724            0.460962113219            0.010005824475            0.000009070338
   609000        209.404830629383            0.460624888488            0.010006155576            0.000009063110
   610000        209.413198031283            0.460252295221            0.010006178874            0.000009055751
   611000        209.382807201550            0.459812622707            0.010006392374            0.000009048279
   612000        209.404236922032            0.459455262635            0.010006220319            0.000009041241
   613000        209.378534992041            0.459031704346            0.010005999260            0.000009034143
   614000        209.387587885310            0.458683440833            0.010005898997            0.000009026603
   615000        209.394654914548            0.458316480175            0.010006312737            0.000009019232
   616000        209.385201186698            0.457926976015            0.010006447948            0.000009011911
   617000        209.412120647543            0.457595480958            0.010006571850            0.000009004889
   618000        209.401224978576            0.457201165446            0.010006919137            0.000008997708
   619000        209.389666158147            0.456816400381            0.010007191460            0.000008990388
   620000        209.396325936710            0.456449100902            0.010007050270            0.000008983257
   621000        209.386911260389            0.456073952051            0.010007497477            0.000008976176
   622000        209.398771163917            0.455715261048            0.010007438596            0.000008968960
   623000        209.401102930473            0.455339496224            0.010007086507            0.000008961760
   624000        209.405431554452            0.454977448564            0.010007017169            0.000008954487
   625000        209.411176311956            0.454626328347            0.010006825208            0.000008947454
   626000        209.431098664443            0.454290485975            0.010006611536            0.000008940108
   627000        209.408027380257            0.453899789694            0.010006848001            0.000008932578
   628000        209.391807665358            0.453514940314            0.010006518515            0.000008925057
   629000        209.404155290789            0.453172245740            0.010006304827            0.000008917965
   630000        209.404040067639            0.452818612419            0.010005942584            0.000008910931
   631000        209.399663651018            0.452441775053            0.010005542756            0.000008903741
   632000        209.413328131331            0.452079111285            0.010005092378            0.000008896686
   633000        209.406047473236            0.451691431056            0.010005331932            0.000008889366
   634000        209.427321273245            0.451351610306            0.010005256218            0.000008882440
   635000        209.426545509555            0.450989030607            0.010004962302            0.000008875413
   636000        209.427347318775            0.450626811257            0.010005052466            0.000008868412
   637000        209.445203932592            0.450299979334            0.010004643576            0.000008861252
   638000        209.448671066831            0.449950319969            0.010004818433            0.000008854260
   639000        209.452284439761            0.449610875694            0.010004786153            0.000008847212
   640000        209.454158505850            0.449243330412            0.010004920440            0.000008840367
   641000        209.470496062254            0.448899292919            0.010004607442            0.000008833352
   642000        209.458290380424            0.448540040629            0.010005463330            0.000008826460
   643000        209.469621033922            0.448197389844            0.010005095965            0.000008819647
   644000        209.506578020485            0.447906731049            0.010005138233            0.000008812857
   645000        209.525906015091            0.447571627823            0.010004961802            0.000008806112
   646000        209.538790191993            0.447256100972            0.010005259945            0.000008799168
   647000        209.518653591976            0.446874427008            0.010004796000            0.000008792390
   648000        209.501065232635            0.446499873470            0.010004675618            0.000008785782
   649000        209.487584672959            0.446131385981            0.010004534673            0.000008779024
   650000        209.473646403666            0.445746097294            0.010004766917            0.000008772328
   651000        209.463942067367            0.445385288311            0.010004335557            0.000008765537
   652000        209.482275112382            0.445082224678            0.010004404242            0.000008758518
   653000        209.467950179167            0.444703566947            0.010005080196            0.000008751635
   654000        209.447634956550            0.444330016813            0.010004978006            0.000008744881
   655000        209.411730090717            0.443965900354            0.010005085689            0.000008738452
   656000        209.416518722687            0.443631655277            0.010004899094            0.000008731816
   657000        209.439736412715            0.443333686580            0.010004762585            0.000008725055
   658000        209.461591312901            0.443012349777            0.010004688583            0.000008718510
   659000        209.472528932690            0.442697722068            0.010004223860            0.000008711909
   660000        209.471560984180            0.442372739008            0.010004422069            0.000008704990
   661000        209.452179495180            0.441997814653            0.010004309008            0.000008698571
   662000        209.467216572862            0.441701715881            0.010003844053            0.000008692085
   663000        209.473262847327            0.441380288497            0.010003431179            0.000008685553
   664000        209.483239158425            0.441066114003            0.010003481766            0.000008679040
   665000        209.494213085910            0.440753876816            0.010003002248            0.000008672422
   666000        209.500270091593            0.440443668315            0.010003338682            0.000008665940
   667000        209.527728804112            0.440166668023            0.010003946524            0.000008659688
   668000        209.545275283759            0.439860778465            0.010003727311            0.000008652995
   669000        209.534243968627            0.439522538190            0.010003444743            0.000008646440
   670000        209.529542309903            0.439202441120            0.010003634218            0.000008640030
   671000        209.541022182133            0.438891605045            0.010003752541            0.000008633507
   672000        209.569619416088            0.438618229924            0.010003647285            0.000008627096
   673000        209.554421870051            0.438261433107            0.010004108929            0.000008620462
   674000        209.570747392857            0.437973623458            0.010004332446            0.000008614168
   675000        209.543365524980            0.437613083787            0.010004468225            0.000008607696
   676000        209.549336520729            0.437312544481            0.010004659084            0.000008601340
   677000        209.545113835557            0.436973907990            0.010004429424            0.000008595014
   678000        209.570221489910            0.436677282287            0.010004885073            0.000008588839
   679000        209.559918484463            0.436343828164            0.010005356970            0.000008582710
   680000        209.565541935877            0.436034745455            0.010004784201            0.000008576372
   681000        209.569805167523            0.435732275713            0.010004795240            0.000008570100
   682000        209.587270456998            0.435448344309            0.010005096273            0.000008564037
   683000        209.568207395309            0.435121906914            0.010005191454            0.000008557794
   684000        209.574200293031            0.434802788426            0.010004418999            0.000008551457
   685000        209.551153060463            0.434439577716            0.010004249604            0.000008544956
   686000        209.529164875215            0.434098475817            0.010004225248            0.000008538556
   687000        209.552528762138            0.433837648578            0.010003715966            0.000008532417
   688000        209.547796984468            0.433519690372            0.010004177615            0.000008526336
   689000        209.543042611681            0.433204909079            0.010003710765            0.000008520111
   690000        209.547458403557            0.432892607318            0.010003505763            0.000008513940
   691000        209.548672621542            0.432587318547            0.010003345577            0.000008507722
   692000        209.568599412223            0.432324297890            0.010003248975            0.000008501445
   693000        209.546045273920            0.431979002978            0.010003522684            0.000008495657
   694000        209.552398919979            0.431681240538            0.010003375861            0.000008489575
   695000        209.598742769071            0.431432131473            0.010003158158            0.000008483727
   696000        209.558782660635            0.431072407065            0.010003325910            0.000008477725
   697000        209.564636421791            0.430765772406            0.010003411208            0.000008471984
   698000        209.566432942905            0.430467292012            0.010003578176            0.000008465815
   699000        209.556553724332            0.430146160226            0.010003406574            0.000008459518
   700000        209.558568637416            0.429848100498            0.010003472596            0.000008453537
   701000        209.554212979214            0.429530371370            0.010003581075            0.000008447535
   702000        209.565690297464            0.429236785324            0.010003681446            0.000008441321
   703000        209.558120658809            0.428913600764            0.010003769624            0.000008435470
   704000        209.565777805169            0.428634885270            0.010003572135            0.000008429345
   705000        209.535306935343            0.428278187893            0.010004321901            0.000008423558
   706000        209.526700517463            0.427973517876            0.010004112020            0.000008417623
   707000        209.543681674552            0.427696032894            0.010003933678            0.000008411614
   708000        209.535906940453            0.427386186005            0.010003216101            0.000008405733
   709000        209.570474328662            0.427136631396            0.010002947393            0.000008399671
   710000        209.562721103994            0.426840872888            0.010003220955            0.000008393938
   711000        209.562012020984            0.426518168307            0.010003381337            0.000008388008
   712000        209.550752495676            0.426214430193            0.010003183884            0.000008382129
   713000        209.556516135356            0.425916703476            0.010003295125            0.000008376142
   714000        209.576425344132            0.425666271609            0.010003507773            0.000008370264
   715000        209.599623690734            0.425408097890            0.010002927489            0.000008364359
   716000        209.601736770861            0.425123642130            0.010003170440            0.000008358699
   717000        209.616387257448            0.424852556421            0.010003308602            0.000008352946
   718000        209.627885975490            0.424579149894            0.010003212720            0.000008347044
   719000        209.636528614048            0.424281256898            0.010003557554            0.000008341170
   720000        209.646339998189            0.423988172797            0.010004064660            0.000008335430
   721000        209.651262222167            0.423714671433            0.010004190073            0.000008329836
   722000        209.669439627298            0.423453510921            0.010004802153            0.000008324178
   723000        209.687748987553            0.423181450926            0.010005036941            0.000008318194
   724000        209.694838991615            0.422893901969            0.010004692417            0.000008312370
   725000        209.698893287762            0.422604599375            0.010004955776            0.000008306718
   726000        209.687694732763            0.422281939750            0.010005167331            0.000008300786
   727000        209.654657606887            0.421934531695            0.010005271572            0.000008295089
   728000        209.654180368224            0.421665604488            0.010005352795            0.000008289262
   729000        209.653982549179            0.421386064774            0.010005583938            0.000008283689
   730000        209.650820912409            0.421100186378            0.010005627296            0.000008277946
   731000        209.665181650952            0.420830644646            0.010005529191            0.000008272484
   732000        209.656823829159            0.420542060579            0.010006177948            0.000008266870
   733000        209.659718682843            0.420265437874            0.010006960035            0.000008261157
   734000        209.654976467749            0.419963658438            0.010007040132            0.000008255572
   735000        209.663854660009            0.419707818463            0.010007111283            0.000008249850
   736000        209.651223738797            0.419418476971            0.010007007656            0.000008244362
   737000        209.657792566892            0.419134657199            0.010006892896            0.000008238923
   738000        209.649661220715            0.418844170125            0.010006816779            0.000008233232
   739000        209.638598958542            0.418530422105            0.010006834652            0.000008227688
   740000        209.613368833548            0.418209741266            0.010007244212            0.000008222208
   741000        209.617043942506            0.417938625403            0.010007037714            0.000008216519
   742000        209.613279858819            0.417655628495            0.010006725483            0.000008210915
   743000        209.633872739974            0.417396728301            0.010006709700            0.000008205255
   744000        209.631087277922            0.417126033526            0.010006548892            0.000008199825
   745000        209.624746850577            0.416836069202            0.010006681126            0.000008194451
   746000        209.623482327177            0.416533838779            0.010006915058            0.000008188926
   747000        209.613157001161            0.416220225252            0.010007157362            0.000008183547
   748000        209.626794269842            0.415970093837            0.010007447281            0.000008178084
   749000        209.628756638914            0.415695577068            0.010007558976            0.000008172567
   750000        209.627799922782            0.415433601599            0.010007474029            0.000008166952
   751000        209.616462409657            0.415149016248            0.010007249235            0.000008161442
   752000        209.625851199628            0.414875987329            0.010007359176            0.000008155921
   753000        209.601665602235            0.414552493597            0.010007226288            0.000008150343
   754000        209.614028317015            0.414296076257            0.010007618175            0.000008144861
   755000        209.621938126820            0.414025315911            0.010007011111            0.000008139439
   756000        209.607287808321            0.413736058513            0.010007044804            0.000008134127
   757000        209.625764740786            0.413490502667            0.010006578762            0.000008128604
   758000        209.638700023741            0.413219042919            0.010006260701            0.000008123338
   759000        209.625165899746            0.412930132443            0.010006057657            0.000008117800
   760000        209.600583076007            0.412619534303            0.010006016476            0.000008112557
   761000        209.608239094638            0.412365935000            0.010006061443            0.000008107153
   762000        209.607662923455            0.412087670253            0.010005927765            0.000008102114
   763000        209.597356723921            0.411807087230            0.010005808766            0.000008096654
   764000        209.619006084370            0.411578855375            0.010005680243            0.000008091361
   765000        209.596402853233            0.411278327330            0.010005548832            0.000008086046
   766000        209.576410009359            0.410994668939            0.010005563100            0.000008080861
   767000        209.563998683603            0.410691063056            0.010005636807            0.000008075566
   768000        209.526136812951            0.410372106468            0.010006509562            0.000008070351
   769000        209.533821190673            0.410124538157            0.010006199047            0.000008065261
   770000        209.527506664640            0.409854715838            0.010006319851            0.000008059863
   771000        209.541094355767            0.409612386890            0.010006420187            0.000008054754
   772000        209.576558682211            0.409390362369            0.010006523283            0.000008049562
   773000        209.565149396921            0.409104971305            0.010006697338            0.000008044537
   774000        209.574884456063            0.408848578212            0.010006555894            0.000008039357
   775000        209.560545328744            0.408550266960            0.010006113647            0.000008034220
   776000        209.568465412043            0.408299621541            0.010006432652            0.000008029103
   777000        209.537388300758            0.407999919465            0.010006563281            0.000008024104
   778000        209.552722315247            0.407756511489            0.010006311491            0.000008019191
   779000        209.537156489021            0.407464951886            0.010006551579            0.000008013815
   780000        209.534707448693            0.407204151282            0.010006617214            0.000008008778
   781000        209.524712583696            0.406930726643            0.010006253683            0.000008003648
   782000        209.520142261213            0.406660524306            0.010005853802            0.000007998374
   783000        209.508576628476            0.406383673116            0.010006164782            0.000007993453
   784000        209.516113663131            0.406133491570            0.010005862798            0.000007988340
   785000        209.512854694979            0.405881924415            0.010005418401            0.000007983363
   786000        209.506269052406            0.405619864112            0.010005885208            0.000007978338
   787000        209.513445922303            0.405365696007            0.010006209052            0.000007973185
   788000        209.513615649934            0.405105339933            0.010006064070            0.000007968225
   789000        209.526831138838            0.404855123939            0.010005774583            0.000007963220
   790000        209.522340123204            0.404587194596            0.010005531526            0.000007958060
   791000        209.519103034448            0.404326476709            0.010005260815            0.000007953072
   792000        209.530353460364            0.404083321338            0.010005496218            0.000007948094
   793000        209.533093587865            0.403831274075            0.010005407983            0.000007943009
   794000        209.554638494619            0.403593814375            0.010005319621            0.000007937988
   795000        209.543215628592            0.403308478365            0.010005318405            0.000007933035
   796000        209.532972528007            0.403034942409            0.010005080755            0.000007928002
   797000        209.521195353051            0.402781277638            0.010004633279            0.000007922982
   798000        209.512276854343            0.402527848818            0.010004051105            0.000007918129
   799000        209.541300080525            0.402321110826            0.010004166818            0.000007913258
   800000        209.550302832163            0.402084592001            0.010003791539            0.000007908208
   801000        209.537105551009            0.401818109032            0.010003357296            0.000007903193
   802000        209.541174820405            0.401566264549            0.010003142354            0.000007898345
   803000        209.545046732887            0.401320791228            0.010003321364            0.000007893469
   804000        209.533886502261            0.401051431224            0.010003513363            0.000007888270
   805000        209.543938923386            0.400818076727            0.010003635433            0.000007883179
   806000        209.539115385202            0.400544741799            0.010003739506            0.000007878178
   807000        209.548214823594            0.400326410283            0.010003386253            0.000007873423
   808000        209.528122021817            0.400044540000            0.010003223944            0.000007868686
   809000        209.518083440223            0.399784791492            0.010002952433            0.000007863943
   810000        209.551965764993            0.399585015947            0.010003082745            0.000007859245
   811000        209.525792927400            0.399311256033            0.010002667066            0.000007854279
   812000        209.544979140360            0.399084982214            0.010002751851            0.000007849391
   813000        209.527903797726            0.398819533893            0.010002348984            0.000007844592
   814000        209.529241244334            0.398557449968            0.010002778614            0.000007839715
   815000        209.511163628878            0.398285879815            0.010003303587            0.000007834723
   816000        209.506724294845            0.398041769177            0.010003777039            0.000007829951
   817000        209.502495343421            0.397797724593            0.010003350723            0.000007825103
   818000        209.474108993682            0.397518826775            0.010003289446            0.000007820377
   819000        209.458015947902            0.397236222025            0.010003417968            0.000007815812
   820000        209.454489596577            0.396976342769            0.010003289319            0.000007810950
   821000        209.466547137356            0.396763636083            0.010002611280            0.000007806168
   822000        209.471405971399            0.396521909397            0.010002568478            0.000007801597
   823000        209.470992390392            0.396279462325            0.010002775501            0.000007796796
   824000        209.474191452343            0.396044216788            0.010002578182            0.000007792023
   825000        209.494187137016            0.395821852934            0.010002726485            0.000007787285
   826000        209.488351391737            0.395574351012            0.010002446281            0.000007782443
   827000        209.479520157233            0.395319957549            0.010002251727            0.000007777808
   828000        209.495730991463            0.395085158924            0.010002234569            0.000007773076
   829000        209.492616710817            0.394851665554            0.010001929419            0.000007768331
   830000        209.499103520044            0.394617710663            0.010002175873            0.000007763601
   831000        209.501186602153            0.394385580167            0.010002195328            0.000007758945
   832000        209.511809081717            0.394170783413            0.010001898053            0.000007754118
   833000        209.505754820551            0.393920499787            0.010001911233            0.000007749585
   834000        209.518222051670            0.393693306318            0.010001976267            0.000007745016
   835000        209.518856243168            0.393459528691            0.010001746093            0.000007740482
   836000        209.510374564513            0.393212068699            0.010001759423            0.000007735724
   837000        209.517696712014            0.392977632426            0.010001561443            0.000007731023
   838000        209.516730811507            0.392734780740            0.010001715169            0.000007726369
   839000        209.526207126380            0.392507847751            0.010001533280            0.000007721785
   840000        209.541030143820            0.392300495590            0.010001595848            0.000007717100
   841000        209.521449715403            0.392050069334            0.010001565085            0.000007712399
   842000        209.507030595388            0.391808713181            0.010002034379            0.000007707791
   843000        209.503000649641            0.391563204281            0.010002557293            0.000007703430
   844000        209.511003552221            0.391360259566            0.010003024200            0.000007698851
   845000        209.503642374694            0.391128796197            0.010003150508            0.000007694408
   846000        209.505699931990            0.390893793178            0.010003360605            0.000007690054
   847000        209.514627871334            0.390669343442            0.010003956104            0.000007685338
   848000        209.537348755206            0.390458786408            0.010003538407            0.000007680950
   849000        209.533891040055            0.390218536958            0.010003653239            0.000007676390
   850000        209.552056600008            0.390007463518            0.010003681153            0.000007671858
   851000        209.551366939716            0.389778753059            0.010003485232            0.000007667438
   852000        209.565321218755            0.389575614528            0.010003904305            0.000007662926
   853000        209.558639919191            0.389334921008            0.010003477932            0.000007658434
   854000        209.559839839677            0.389116475302            0.010002882009            0.000007653963
   855000        209.586498514352            0.388918841354            0.010002787716            0.000007649514
   856000        209.578070813772            0.388678892986            0.010002985284            0.000007644958
   857000        209.619648870577            0.388517574716            0.010003207322            0.000007640348
   858000        209.643537570881            0.388324083796            0.010003464954            0.000007636022
   859000        209.643667950683            0.388089244304            0.010002906688            0.000007631739
   860000        209.621417351899            0.387829847836            0.010003034912            0.000007627163
   861000        209.626097460008            0.387599697331            0.010003028399            0.000007622735
   862000        209.611366079382            0.387356123501            0.010002864896            0.000007618232
   863000        209.613750795585            0.387130998181            0.010002985162            0.000007613747
   864000        209.615759220162            0.386917872089            0.010003420328            0.000007609277
   865000        209.617250354911            0.386695325289            0.010003150703            0.000007604821
   866000        209.614693010298            0.386470501257            0.010003075908            0.000007600610
   867000        209.588023336468            0.386199900234            0.010003041446            0.000007596111
   868000        209.613142507568            0.386002950267            0.010002988968            0.000007591762
   869000        209.607002891168            0.385769087953            0.010002795093            0.000007587437
   870000        209.602499213024            0.385545902685            0.010002149664            0.000007583101
   871000        209.611709370164            0.385339483742            0.010002278820            0.000007578795
